"name","essround","edition","proddate","idno","cntry","dweight","pweight","nwspol","netusoft","happy","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",60841,"GB",1.1424241,3.3242688,60,5,9,0.000110735564,477,4303
"ESS11e01",11,"1.0","20.06.2024",60843,"GB",0.59915686,3.3242688,8888,1,8,0.00021114168,479,4603
"ESS11e01",11,"1.0","20.06.2024",60851,"GB",1.1424241,3.3242688,60,5,2,0.000110735564,477,4478
"ESS11e01",11,"1.0","20.06.2024",60865,"GB",1.1424241,3.3242688,60,5,6,0.000110735564,477,4496
"ESS11e01",11,"1.0","20.06.2024",60915,"GB",1.1424241,3.3242688,10,5,8,0.000110735564,477,4429
"ESS11e01",11,"1.0","20.06.2024",60935,"GB",0.59915686,3.3242688,570,1,8,0.00021114168,479,4603
"ESS11e01",11,"1.0","20.06.2024",60938,"GB",1.2458906,3.3242688,30,5,7,0.000101539394,478,4634
"ESS11e01",11,"1.0","20.06.2024",60999,"GB",0.57121205,3.3242688,180,5,5,0.00022147113,477,4387
"ESS11e01",11,"1.0","20.06.2024",61038,"GB",0.59915686,3.3242688,120,1,7,0.00021114168,479,4319
"ESS11e01",11,"1.0","20.06.2024",61045,"GB",1.1424241,3.3242688,50,5,7,0.000110735564,477,4589
"ESS11e01",11,"1.0","20.06.2024",61066,"GB",1.1424241,3.3242688,10,5,10,0.000110735564,477,4581
"ESS11e01",11,"1.0","20.06.2024",61105,"GB",0.57121205,3.3242688,60,5,8,0.00022147113,477,4595
"ESS11e01",11,"1.0","20.06.2024",61121,"GB",1.1424241,3.3242688,63,5,10,0.000110735564,477,4640
"ESS11e01",11,"1.0","20.06.2024",61131,"GB",1.1424241,3.3242688,60,5,6,0.000110735564,477,4608
"ESS11e01",11,"1.0","20.06.2024",61132,"GB",0.57121205,3.3242688,12,4,4,0.00022147113,477,4552
"ESS11e01",11,"1.0","20.06.2024",61143,"GB",1.1983137,3.3242688,10,5,9,0.00010557084,479,4329
"ESS11e01",11,"1.0","20.06.2024",61158,"GB",0.57121205,3.3242688,10,1,6,0.00022147113,477,4397
"ESS11e01",11,"1.0","20.06.2024",61171,"GB",2.2108889,3.3242688,5,5,8,0.00005721997,480,4357
"ESS11e01",11,"1.0","20.06.2024",61174,"GB",0.57121205,3.3242688,90,4,10,0.00022147113,477,4524
"ESS11e01",11,"1.0","20.06.2024",61263,"GB",0.57121205,3.3242688,950,5,7,0.00022147113,477,4639
"ESS11e01",11,"1.0","20.06.2024",61301,"GB",0.57121205,3.3242688,30,5,8,0.00022147113,477,4589
"ESS11e01",11,"1.0","20.06.2024",61312,"GB",0.57121205,3.3242688,15,5,9,0.00022147113,477,4572
"ESS11e01",11,"1.0","20.06.2024",61319,"GB",0.57121205,3.3242688,45,1,7,0.00022147113,477,4521
"ESS11e01",11,"1.0","20.06.2024",61328,"GB",1.1424241,3.3242688,90,5,7,0.000110735564,477,4403
"ESS11e01",11,"1.0","20.06.2024",61397,"GB",1.1424241,3.3242688,5,4,7,0.000110735564,477,4462
"ESS11e01",11,"1.0","20.06.2024",61403,"GB",0.59915686,3.3242688,8888,2,8,0.00021114168,479,4470
"ESS11e01",11,"1.0","20.06.2024",61426,"GB",1.1424241,3.3242688,90,5,5,0.000110735564,477,4602
"ESS11e01",11,"1.0","20.06.2024",61444,"GB",1.1424241,3.3242688,120,2,10,0.000110735564,477,4391
"ESS11e01",11,"1.0","20.06.2024",61465,"GB",0.57121205,3.3242688,45,5,8,0.00022147113,477,4628
"ESS11e01",11,"1.0","20.06.2024",61469,"GB",2.2848482,3.3242688,120,5,9,0.000055367782,477,4352
"ESS11e01",11,"1.0","20.06.2024",61494,"GB",0.57121205,3.3242688,10,5,8,0.00022147113,477,4558
"ESS11e01",11,"1.0","20.06.2024",61504,"GB",1.1983137,3.3242688,30,5,8,0.00010557084,479,4455
"ESS11e01",11,"1.0","20.06.2024",61518,"GB",0.59915686,3.3242688,60,1,7,0.00021114168,479,4470
"ESS11e01",11,"1.0","20.06.2024",61525,"GB",0.57121205,3.3242688,180,5,4,0.00022147113,477,4390
"ESS11e01",11,"1.0","20.06.2024",61542,"GB",1.1424241,3.3242688,60,4,0,0.000110735564,477,4299
"ESS11e01",11,"1.0","20.06.2024",61563,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4635
"ESS11e01",11,"1.0","20.06.2024",61580,"GB",1.1424241,3.3242688,60,5,9,0.000110735564,477,4627
"ESS11e01",11,"1.0","20.06.2024",61586,"GB",0.59915686,3.3242688,60,5,7,0.00021114168,479,4348
"ESS11e01",11,"1.0","20.06.2024",61591,"GB",1.1424241,3.3242688,0,5,8,0.000110735564,477,4321
"ESS11e01",11,"1.0","20.06.2024",61622,"GB",1.1424241,3.3242688,15,5,7,0.000110735564,477,4542
"ESS11e01",11,"1.0","20.06.2024",61625,"GB",1.1424241,3.3242688,75,5,8,0.000110735564,477,4368
"ESS11e01",11,"1.0","20.06.2024",61658,"GB",1.1424241,3.3242688,45,4,8,0.000110735564,477,4522
"ESS11e01",11,"1.0","20.06.2024",61663,"GB",1.7136363,3.3242688,120,5,7,0.00007382371,477,4521
"ESS11e01",11,"1.0","20.06.2024",61687,"GB",0.59915686,3.3242688,60,3,8,0.00021114168,479,4313
"ESS11e01",11,"1.0","20.06.2024",61719,"GB",1.7136363,3.3242688,60,5,6,0.00007382371,477,4447
"ESS11e01",11,"1.0","20.06.2024",61741,"GB",1.7136363,3.3242688,300,5,4,0.00007382371,477,4538
"ESS11e01",11,"1.0","20.06.2024",61743,"GB",1.1983137,3.3242688,120,5,8,0.00010557084,479,4662
"ESS11e01",11,"1.0","20.06.2024",61787,"GB",0.57121205,3.3242688,60,5,6,0.00022147113,477,4367
"ESS11e01",11,"1.0","20.06.2024",61789,"GB",1.7974705,3.3242688,0,4,8,0.00007038056,479,4329
"ESS11e01",11,"1.0","20.06.2024",61818,"GB",1.1424241,3.3242688,60,5,6,0.000110735564,477,4532
"ESS11e01",11,"1.0","20.06.2024",61829,"GB",1.1424241,3.3242688,61,5,10,0.000110735564,477,4501
"ESS11e01",11,"1.0","20.06.2024",61859,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4599
"ESS11e01",11,"1.0","20.06.2024",61877,"GB",1.1054444,3.3242688,10,3,8,0.00011443994,480,4578
"ESS11e01",11,"1.0","20.06.2024",61878,"GB",1.1424241,3.3242688,305,5,10,0.000110735564,477,4579
"ESS11e01",11,"1.0","20.06.2024",61885,"GB",0.57121205,3.3242688,120,1,8,0.00022147113,477,4360
"ESS11e01",11,"1.0","20.06.2024",61911,"GB",1.1424241,3.3242688,120,5,8,0.000110735564,477,4469
"ESS11e01",11,"1.0","20.06.2024",61922,"GB",2.2848482,3.3242688,60,5,10,0.000055367782,477,4528
"ESS11e01",11,"1.0","20.06.2024",61954,"GB",1.1424241,3.3242688,120,5,7,0.000110735564,477,4638
"ESS11e01",11,"1.0","20.06.2024",61955,"GB",1.1424241,3.3242688,0,5,9,0.000110735564,477,4331
"ESS11e01",11,"1.0","20.06.2024",61971,"GB",2.763611,3.3242688,30,5,8,0.000045775974,480,4592
"ESS11e01",11,"1.0","20.06.2024",61981,"GB",1.1424241,3.3242688,5,5,8,0.000110735564,477,4574
"ESS11e01",11,"1.0","20.06.2024",62008,"GB",1.7136363,3.3242688,120,5,8,0.00007382371,477,4338
"ESS11e01",11,"1.0","20.06.2024",62044,"GB",0.57121205,3.3242688,360,1,8,0.00022147113,477,4314
"ESS11e01",11,"1.0","20.06.2024",62074,"GB",1.1424241,3.3242688,20,5,6,0.000110735564,477,4340
"ESS11e01",11,"1.0","20.06.2024",62084,"GB",0.57121205,3.3242688,60,5,9,0.00022147113,477,4476
"ESS11e01",11,"1.0","20.06.2024",62115,"GB",1.1983137,3.3242688,8888,4,8,0.00010557084,479,4470
"ESS11e01",11,"1.0","20.06.2024",62175,"GB",1.1424241,3.3242688,240,5,8,0.000110735564,477,4347
"ESS11e01",11,"1.0","20.06.2024",62227,"GB",1.1424241,3.3242688,240,5,9,0.000110735564,477,4601
"ESS11e01",11,"1.0","20.06.2024",62264,"GB",1.1424241,3.3242688,0,5,7,0.000110735564,477,4389
"ESS11e01",11,"1.0","20.06.2024",62278,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4436
"ESS11e01",11,"1.0","20.06.2024",62289,"GB",1.1424241,3.3242688,60,5,10,0.000110735564,477,4380
"ESS11e01",11,"1.0","20.06.2024",62293,"GB",1.1424241,3.3242688,150,3,6,0.000110735564,477,4350
"ESS11e01",11,"1.0","20.06.2024",62304,"GB",1.1424241,3.3242688,60,5,9,0.000110735564,477,4328
"ESS11e01",11,"1.0","20.06.2024",62306,"GB",0.57121205,3.3242688,270,5,7,0.00022147113,477,4350
"ESS11e01",11,"1.0","20.06.2024",62318,"GB",2.8560605,3.3242688,5,5,7,0.000044294226,477,4439
"ESS11e01",11,"1.0","20.06.2024",62358,"GB",1.1424241,3.3242688,60,5,6,0.000110735564,477,4648
"ESS11e01",11,"1.0","20.06.2024",62422,"GB",1.7136363,3.3242688,30,5,9,0.00007382371,477,4630
"ESS11e01",11,"1.0","20.06.2024",62425,"GB",1.1424241,3.3242688,10,5,7,0.000110735564,477,4502
"ESS11e01",11,"1.0","20.06.2024",62448,"GB",1.1424241,3.3242688,60,5,6,0.000110735564,477,4627
"ESS11e01",11,"1.0","20.06.2024",62500,"GB",1.1424241,3.3242688,893,5,7,0.000110735564,477,4631
"ESS11e01",11,"1.0","20.06.2024",62549,"GB",1.1424241,3.3242688,30,5,6,0.000110735564,477,4438
"ESS11e01",11,"1.0","20.06.2024",62555,"GB",0.57121205,3.3242688,60,1,10,0.00022147113,477,4522
"ESS11e01",11,"1.0","20.06.2024",62654,"GB",1.1424241,3.3242688,90,5,8,0.000110735564,477,4597
"ESS11e01",11,"1.0","20.06.2024",62655,"GB",0.57121205,3.3242688,60,5,7,0.00022147113,477,4383
"ESS11e01",11,"1.0","20.06.2024",62711,"GB",0.57121205,3.3242688,180,5,9,0.00022147113,477,4479
"ESS11e01",11,"1.0","20.06.2024",62767,"GB",1.1424241,3.3242688,60,5,9,0.000110735564,477,4481
"ESS11e01",11,"1.0","20.06.2024",62814,"GB",0.57121205,3.3242688,0,1,6,0.00022147113,477,4502
"ESS11e01",11,"1.0","20.06.2024",62844,"GB",0.57121205,3.3242688,30,5,9,0.00022147113,477,4627
"ESS11e01",11,"1.0","20.06.2024",62893,"GB",1.1424241,3.3242688,30,5,9,0.000110735564,477,4657
"ESS11e01",11,"1.0","20.06.2024",62900,"GB",0.57121205,3.3242688,0,5,10,0.00022147113,477,4617
"ESS11e01",11,"1.0","20.06.2024",62930,"GB",0.57121205,3.3242688,60,4,7,0.00022147113,477,4604
"ESS11e01",11,"1.0","20.06.2024",62954,"GB",0.57121205,3.3242688,60,4,9,0.00022147113,477,4451
"ESS11e01",11,"1.0","20.06.2024",62962,"GB",0.59915686,3.3242688,90,5,6,0.00021114168,479,4453
"ESS11e01",11,"1.0","20.06.2024",62970,"GB",0.59915686,3.3242688,30,5,10,0.00021114168,479,4411
"ESS11e01",11,"1.0","20.06.2024",62996,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4377
"ESS11e01",11,"1.0","20.06.2024",63005,"GB",1.1424241,3.3242688,30,5,9,0.000110735564,477,4429
"ESS11e01",11,"1.0","20.06.2024",63025,"GB",0.59915686,3.3242688,120,1,7,0.00021114168,479,4546
"ESS11e01",11,"1.0","20.06.2024",63029,"GB",0.57121205,3.3242688,60,5,8,0.00022147113,477,4534
"ESS11e01",11,"1.0","20.06.2024",63033,"GB",0.57121205,3.3242688,60,5,6,0.00022147113,477,4535
"ESS11e01",11,"1.0","20.06.2024",63050,"GB",0.57121205,3.3242688,10,5,5,0.00022147113,477,4489
"ESS11e01",11,"1.0","20.06.2024",63109,"GB",1.1424241,3.3242688,0,5,9,0.000110735564,477,4601
"ESS11e01",11,"1.0","20.06.2024",63212,"GB",1.1424241,3.3242688,900,5,3,0.000110735564,477,4314
"ESS11e01",11,"1.0","20.06.2024",63230,"GB",1.1424241,3.3242688,660,5,9,0.000110735564,477,4307
"ESS11e01",11,"1.0","20.06.2024",63236,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4568
"ESS11e01",11,"1.0","20.06.2024",63240,"GB",1.2458906,3.3242688,60,5,7,0.000101539394,478,4634
"ESS11e01",11,"1.0","20.06.2024",63242,"GB",0.57121205,3.3242688,30,5,3,0.00022147113,477,4535
"ESS11e01",11,"1.0","20.06.2024",63247,"GB",0.57121205,3.3242688,301,5,10,0.00022147113,477,4674
"ESS11e01",11,"1.0","20.06.2024",63256,"GB",1.1424241,3.3242688,0,5,9,0.000110735564,477,4631
"ESS11e01",11,"1.0","20.06.2024",63333,"GB",2.8560605,3.3242688,60,5,10,0.000044294226,477,4649
"ESS11e01",11,"1.0","20.06.2024",63354,"GB",0.59915686,3.3242688,120,5,7,0.00021114168,479,4536
"ESS11e01",11,"1.0","20.06.2024",63365,"GB",1.868836,3.3242688,484,5,10,0.00006769293,478,4359
"ESS11e01",11,"1.0","20.06.2024",63416,"GB",1.1424241,3.3242688,90,3,10,0.000110735564,477,4539
"ESS11e01",11,"1.0","20.06.2024",63435,"GB",2.8560605,3.3242688,0,5,10,0.000044294226,477,4528
"ESS11e01",11,"1.0","20.06.2024",63498,"GB",0.5527222,3.3242688,180,4,7,0.00022887989,480,4673
"ESS11e01",11,"1.0","20.06.2024",63509,"GB",1.1424241,3.3242688,30,5,7,0.000110735564,477,4436
"ESS11e01",11,"1.0","20.06.2024",63516,"GB",0.59915686,3.3242688,30,5,8,0.00021114168,479,4349
"ESS11e01",11,"1.0","20.06.2024",63526,"GB",0.57121205,3.3242688,30,4,8,0.00022147113,477,4604
"ESS11e01",11,"1.0","20.06.2024",63528,"GB",0.57121205,3.3242688,0,5,10,0.00022147113,477,4613
"ESS11e01",11,"1.0","20.06.2024",63541,"GB",0.59915686,3.3242688,0,4,3,0.00021114168,479,4453
"ESS11e01",11,"1.0","20.06.2024",63604,"GB",0.57121205,3.3242688,60,5,10,0.00022147113,477,4385
"ESS11e01",11,"1.0","20.06.2024",63621,"GB",1.7136363,3.3242688,540,5,9,0.00007382371,477,4307
"ESS11e01",11,"1.0","20.06.2024",63691,"GB",1.1424241,3.3242688,120,5,10,0.000110735564,477,4515
"ESS11e01",11,"1.0","20.06.2024",63737,"GB",1.1424241,3.3242688,30,1,5,0.000110735564,477,4518
"ESS11e01",11,"1.0","20.06.2024",63762,"GB",1.1424241,3.3242688,90,5,10,0.000110735564,477,4562
"ESS11e01",11,"1.0","20.06.2024",63790,"GB",0.57121205,3.3242688,20,5,2,0.00022147113,477,4366
"ESS11e01",11,"1.0","20.06.2024",63797,"GB",0.57121205,3.3242688,61,5,7,0.00022147113,477,4383
"ESS11e01",11,"1.0","20.06.2024",63801,"GB",1.1983137,3.3242688,584,5,8,0.00010557084,479,4603
"ESS11e01",11,"1.0","20.06.2024",63817,"GB",0.57121205,3.3242688,0,4,5,0.00022147113,477,4587
"ESS11e01",11,"1.0","20.06.2024",63871,"GB",0.57121205,3.3242688,0,2,4,0.00022147113,477,4476
"ESS11e01",11,"1.0","20.06.2024",63907,"GB",1.1983137,3.3242688,10,5,9,0.00010557084,479,4329
"ESS11e01",11,"1.0","20.06.2024",63931,"GB",1.1983137,3.3242688,10,5,7,0.00010557084,479,4549
"ESS11e01",11,"1.0","20.06.2024",63946,"GB",0.57121205,3.3242688,120,5,8,0.00022147113,477,4326
"ESS11e01",11,"1.0","20.06.2024",63965,"GB",1.1424241,3.3242688,240,5,7,0.000110735564,477,4413
"ESS11e01",11,"1.0","20.06.2024",63971,"GB",1.1424241,3.3242688,60,5,10,0.000110735564,477,4347
"ESS11e01",11,"1.0","20.06.2024",63972,"GB",1.1424241,3.3242688,155,5,8,0.000110735564,477,4464
"ESS11e01",11,"1.0","20.06.2024",64043,"GB",1.1424241,3.3242688,5,4,6,0.000110735564,477,4475
"ESS11e01",11,"1.0","20.06.2024",64049,"GB",0.57121205,3.3242688,90,4,5,0.00022147113,477,4318
"ESS11e01",11,"1.0","20.06.2024",64079,"GB",0.57121205,3.3242688,30,5,8,0.00022147113,477,4310
"ESS11e01",11,"1.0","20.06.2024",64084,"GB",1.1424241,3.3242688,0,5,7,0.000110735564,477,4478
"ESS11e01",11,"1.0","20.06.2024",64116,"GB",1.1424241,3.3242688,60,1,9,0.000110735564,477,4376
"ESS11e01",11,"1.0","20.06.2024",64127,"GB",0.57121205,3.3242688,60,5,8,0.00022147113,477,4532
"ESS11e01",11,"1.0","20.06.2024",64137,"GB",0.5527222,3.3242688,30,1,10,0.00022887989,480,4561
"ESS11e01",11,"1.0","20.06.2024",64155,"GB",2.2848482,3.3242688,120,5,8,0.000055367782,477,4458
"ESS11e01",11,"1.0","20.06.2024",64198,"GB",0.57121205,3.3242688,614,5,7,0.00022147113,477,4537
"ESS11e01",11,"1.0","20.06.2024",64234,"GB",1.1424241,3.3242688,0,5,8,0.000110735564,477,4671
"ESS11e01",11,"1.0","20.06.2024",64242,"GB",0.57121205,3.3242688,30,4,6,0.00022147113,477,4462
"ESS11e01",11,"1.0","20.06.2024",64244,"GB",0.57121205,3.3242688,120,2,7,0.00022147113,477,4418
"ESS11e01",11,"1.0","20.06.2024",64252,"GB",1.1424241,3.3242688,0,5,9,0.000110735564,477,4664
"ESS11e01",11,"1.0","20.06.2024",64254,"GB",0.57121205,3.3242688,301,1,2,0.00022147113,477,4524
"ESS11e01",11,"1.0","20.06.2024",64266,"GB",1.2458906,3.3242688,60,5,7,0.000101539394,478,4651
"ESS11e01",11,"1.0","20.06.2024",64285,"GB",1.1424241,3.3242688,30,5,10,0.000110735564,477,4368
"ESS11e01",11,"1.0","20.06.2024",64296,"GB",0.57121205,3.3242688,5,5,5,0.00022147113,477,4379
"ESS11e01",11,"1.0","20.06.2024",64303,"GB",1.1054444,3.3242688,0,1,8,0.00011443994,480,4561
"ESS11e01",11,"1.0","20.06.2024",64342,"GB",0.57121205,3.3242688,120,5,4,0.00022147113,477,4361
"ESS11e01",11,"1.0","20.06.2024",64349,"GB",0.57121205,3.3242688,120,5,3,0.00022147113,477,4510
"ESS11e01",11,"1.0","20.06.2024",64351,"GB",1.1424241,3.3242688,60,5,7,0.000110735564,477,4440
"ESS11e01",11,"1.0","20.06.2024",64355,"GB",0.6229453,3.3242688,0,5,8,0.00020307879,478,4596
"ESS11e01",11,"1.0","20.06.2024",64370,"GB",0.57121205,3.3242688,180,5,7,0.00022147113,477,4445
"ESS11e01",11,"1.0","20.06.2024",64386,"GB",0.57121205,3.3242688,30,5,7,0.00022147113,477,4387
"ESS11e01",11,"1.0","20.06.2024",64409,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4654
"ESS11e01",11,"1.0","20.06.2024",64417,"GB",1.1424241,3.3242688,0,5,5,0.000110735564,477,4383
"ESS11e01",11,"1.0","20.06.2024",64418,"GB",1.1983137,3.3242688,30,5,9,0.00010557084,479,4670
"ESS11e01",11,"1.0","20.06.2024",64437,"GB",0.57121205,3.3242688,120,5,3,0.00022147113,477,4358
"ESS11e01",11,"1.0","20.06.2024",64442,"GB",1.1424241,3.3242688,0,1,5,0.000110735564,477,4558
"ESS11e01",11,"1.0","20.06.2024",64469,"GB",1.1424241,3.3242688,75,4,5,0.000110735564,477,4381
"ESS11e01",11,"1.0","20.06.2024",64474,"GB",1.1424241,3.3242688,180,5,5,0.000110735564,477,4515
"ESS11e01",11,"1.0","20.06.2024",64482,"GB",1.1424241,3.3242688,20,5,8,0.000110735564,477,4370
"ESS11e01",11,"1.0","20.06.2024",64530,"GB",0.57121205,3.3242688,60,5,6,0.00022147113,477,4351
"ESS11e01",11,"1.0","20.06.2024",64568,"GB",0.57121205,3.3242688,60,1,8,0.00022147113,477,4346
"ESS11e01",11,"1.0","20.06.2024",64590,"GB",1.7136363,3.3242688,90,5,9,0.00007382371,477,4318
"ESS11e01",11,"1.0","20.06.2024",64617,"GB",1.7136363,3.3242688,30,5,7,0.00007382371,477,4312
"ESS11e01",11,"1.0","20.06.2024",64625,"GB",1.1424241,3.3242688,130,5,10,0.000110735564,477,4544
"ESS11e01",11,"1.0","20.06.2024",64646,"GB",1.1424241,3.3242688,30,4,8,0.000110735564,477,4576
"ESS11e01",11,"1.0","20.06.2024",64653,"GB",0.57121205,3.3242688,45,1,8,0.00022147113,477,4367
"ESS11e01",11,"1.0","20.06.2024",64688,"GB",0.57121205,3.3242688,122,4,4,0.00022147113,477,4338
"ESS11e01",11,"1.0","20.06.2024",64693,"GB",0.57121205,3.3242688,30,5,10,0.00022147113,477,4544
"ESS11e01",11,"1.0","20.06.2024",64722,"GB",1.7136363,3.3242688,30,5,8,0.00007382371,477,4434
"ESS11e01",11,"1.0","20.06.2024",64742,"GB",0.57121205,3.3242688,90,2,7,0.00022147113,477,4533
"ESS11e01",11,"1.0","20.06.2024",64789,"GB",0.57121205,3.3242688,0,5,3,0.00022147113,477,4444
"ESS11e01",11,"1.0","20.06.2024",64829,"GB",1.1424241,3.3242688,0,5,7,0.000110735564,477,4613
"ESS11e01",11,"1.0","20.06.2024",64831,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4568
"ESS11e01",11,"1.0","20.06.2024",64865,"GB",0.57121205,3.3242688,240,5,9,0.00022147113,477,4568
"ESS11e01",11,"1.0","20.06.2024",64868,"GB",0.6229453,3.3242688,180,4,7,0.00020307879,478,4525
"ESS11e01",11,"1.0","20.06.2024",64885,"GB",0.57121205,3.3242688,0,5,9,0.00022147113,477,4497
"ESS11e01",11,"1.0","20.06.2024",64889,"GB",0.57121205,3.3242688,150,5,8,0.00022147113,477,4593
"ESS11e01",11,"1.0","20.06.2024",64890,"GB",1.1424241,3.3242688,60,3,10,0.000110735564,477,4637
"ESS11e01",11,"1.0","20.06.2024",64895,"GB",1.1424241,3.3242688,60,5,4,0.000110735564,477,4389
"ESS11e01",11,"1.0","20.06.2024",64907,"GB",1.1424241,3.3242688,180,1,10,0.000110735564,477,4488
"ESS11e01",11,"1.0","20.06.2024",64912,"GB",0.57121205,3.3242688,120,1,7,0.00022147113,477,4534
"ESS11e01",11,"1.0","20.06.2024",64943,"GB",1.1424241,3.3242688,90,5,10,0.000110735564,477,4365
"ESS11e01",11,"1.0","20.06.2024",64976,"GB",1.1424241,3.3242688,210,5,10,0.000110735564,477,4371
"ESS11e01",11,"1.0","20.06.2024",64988,"GB",1.1424241,3.3242688,180,5,9,0.000110735564,477,4376
"ESS11e01",11,"1.0","20.06.2024",65006,"GB",0.57121205,3.3242688,120,2,4,0.00022147113,477,4624
"ESS11e01",11,"1.0","20.06.2024",65071,"GB",1.1983137,3.3242688,30,5,8,0.00010557084,479,4329
"ESS11e01",11,"1.0","20.06.2024",65080,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4494
"ESS11e01",11,"1.0","20.06.2024",65133,"GB",1.1424241,3.3242688,180,1,10,0.000110735564,477,4413
"ESS11e01",11,"1.0","20.06.2024",65156,"GB",1.1424241,3.3242688,30,5,7,0.000110735564,477,4298
"ESS11e01",11,"1.0","20.06.2024",65200,"GB",0.57121205,3.3242688,90,4,9,0.00022147113,477,4442
"ESS11e01",11,"1.0","20.06.2024",65248,"GB",1.1424241,3.3242688,240,5,9,0.000110735564,477,4514
"ESS11e01",11,"1.0","20.06.2024",65269,"GB",0.59915686,3.3242688,685,4,9,0.00021114168,479,4302
"ESS11e01",11,"1.0","20.06.2024",65286,"GB",0.57121205,3.3242688,766,5,5,0.00022147113,477,4506
"ESS11e01",11,"1.0","20.06.2024",65375,"GB",1.1424241,3.3242688,60,5,7,0.000110735564,477,4301
"ESS11e01",11,"1.0","20.06.2024",65378,"GB",1.1424241,3.3242688,30,5,10,0.000110735564,477,4417
"ESS11e01",11,"1.0","20.06.2024",65437,"GB",1.1424241,3.3242688,60,4,9,0.000110735564,477,4385
"ESS11e01",11,"1.0","20.06.2024",65462,"GB",0.57121205,3.3242688,5,5,7,0.00022147113,477,4598
"ESS11e01",11,"1.0","20.06.2024",65470,"GB",1.1424241,3.3242688,120,5,9,0.000110735564,477,4597
"ESS11e01",11,"1.0","20.06.2024",65493,"GB",1.1424241,3.3242688,0,5,6,0.000110735564,477,4371
"ESS11e01",11,"1.0","20.06.2024",65516,"GB",1.1424241,3.3242688,120,4,5,0.000110735564,477,4338
"ESS11e01",11,"1.0","20.06.2024",65524,"GB",0.57121205,3.3242688,90,5,8,0.00022147113,477,4593
"ESS11e01",11,"1.0","20.06.2024",65562,"GB",1.7136363,3.3242688,150,5,7,0.00007382371,477,4575
"ESS11e01",11,"1.0","20.06.2024",65616,"GB",1.1424241,3.3242688,10,5,8,0.000110735564,477,4474
"ESS11e01",11,"1.0","20.06.2024",65632,"GB",1.1424241,3.3242688,60,5,5,0.000110735564,477,4305
"ESS11e01",11,"1.0","20.06.2024",65643,"GB",1.1424241,3.3242688,120,5,10,0.000110735564,477,4510
"ESS11e01",11,"1.0","20.06.2024",65672,"GB",0.57121205,3.3242688,20,5,7,0.00022147113,477,4595
"ESS11e01",11,"1.0","20.06.2024",65676,"GB",0.59915686,3.3242688,60,5,7,0.00021114168,479,4404
"ESS11e01",11,"1.0","20.06.2024",65677,"GB",0.57121205,3.3242688,60,5,7,0.00022147113,477,4556
"ESS11e01",11,"1.0","20.06.2024",65693,"GB",1.1424241,3.3242688,90,5,10,0.000110735564,477,4640
"ESS11e01",11,"1.0","20.06.2024",65733,"GB",0.57121205,3.3242688,818,1,7,0.00022147113,477,4639
"ESS11e01",11,"1.0","20.06.2024",65765,"GB",1.7136363,3.3242688,60,5,9,0.00007382371,477,4499
"ESS11e01",11,"1.0","20.06.2024",65776,"GB",1.1424241,3.3242688,15,5,10,0.000110735564,477,4408
"ESS11e01",11,"1.0","20.06.2024",65787,"GB",1.7136363,3.3242688,60,2,6,0.00007382371,477,4527
"ESS11e01",11,"1.0","20.06.2024",65792,"GB",0.57121205,3.3242688,5,5,5,0.00022147113,477,4374
"ESS11e01",11,"1.0","20.06.2024",65795,"GB",1.1424241,3.3242688,10,5,10,0.000110735564,477,4432
"ESS11e01",11,"1.0","20.06.2024",65808,"GB",0.57121205,3.3242688,0,5,4,0.00022147113,477,4648
"ESS11e01",11,"1.0","20.06.2024",65811,"GB",1.7136363,3.3242688,0,5,8,0.00007382371,477,4346
"ESS11e01",11,"1.0","20.06.2024",65821,"GB",1.1424241,3.3242688,30,5,7,0.000110735564,477,4405
"ESS11e01",11,"1.0","20.06.2024",65879,"GB",0.57121205,3.3242688,15,5,1,0.00022147113,477,4418
"ESS11e01",11,"1.0","20.06.2024",65886,"GB",0.57121205,3.3242688,30,5,10,0.00022147113,477,4417
"ESS11e01",11,"1.0","20.06.2024",65891,"GB",0.57121205,3.3242688,60,5,8,0.00022147113,477,4620
"ESS11e01",11,"1.0","20.06.2024",65902,"GB",1.1424241,3.3242688,2,5,7,0.000110735564,477,4380
"ESS11e01",11,"1.0","20.06.2024",65941,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4457
"ESS11e01",11,"1.0","20.06.2024",65942,"GB",0.59915686,3.3242688,60,3,7,0.00021114168,479,4609
"ESS11e01",11,"1.0","20.06.2024",65959,"GB",1.1424241,3.3242688,182,3,8,0.000110735564,477,4579
"ESS11e01",11,"1.0","20.06.2024",65963,"GB",2.2848482,3.3242688,0,5,4,0.000055367782,477,4376
"ESS11e01",11,"1.0","20.06.2024",65974,"GB",2.2848482,3.3242688,60,5,8,0.000055367782,477,4438
"ESS11e01",11,"1.0","20.06.2024",65975,"GB",1.1983137,3.3242688,0,5,8,0.00010557084,479,4327
